1531, 3/11/13,5045541,"S & M DRUGS, INC",8912 3RD AVENUE,BROOKLYN,NY,11209-5706,15.68,7.99
1531, 3/11/13,5042160,DOCK RELAY, , , , ,48,48
1531, 3/11/13,5045182,DKY - 8TH AVENUE PHARMACY,5504 8TH AVE,BROOKLYN,NY,11220-0000,0,0
1531, 3/11/13,5042159,TXX SERVICES,463 BARELL AVE,CARLSTADT,NJ,7072,0,0
1531, 3/11/13,5045181,GET WELL PHARMACY,5218 8TH AVENUE,BROOKLYN,NY,11220-0000,0,0
1531, 3/11/13,5042372,NEXTDAY C41, , , , ,5,5
1531, 3/11/13,5045540,COSTCO #0318 EDI BROOKLYN,976 3RD AVE.,BROOKLYN,NY,11232-2400,15.68,7.99
1531, 3/11/13,5045539,A M PHARMACY INC (X),5702 8TH AVENUE,BROOKLYN,NY,11220-3913,15.68,7.99
1531, 3/11/13,5042525,69, , , , ,8,8
1531, 3/11/13,5045180,FAMILY FIRST PHARMACY,4507 8TH AVENUE,BROOKLYN,NY,11220-0000,0,0
1531, 3/11/13,5045536,MEDINA PHARMACY INC,5721 5TH AVENUE,BROOKLYN,NY,11220-3853,15.68,7.99
1531, 3/11/13,5045534,NU-EDGE PHARMACY INC,7707 5TH AVENUE,BROOKLYN,NY,11209-3311,15.68,7.99
1531, 3/11/13,5042587,410, , , , , 0000.01-, 0000.01-
1531, 3/11/13,5042406,FUJI ROUTE 007, ,Brooklyn,NY, ,20,20
1531, 3/11/13,5045532,DUANE READE #14432(340B),5008 5TH AVENUE,BROOKLYN,NY,11220-1909,15.68,7.99
1531, 3/11/13,5045178,FIRST CHOICE PHARMACY,5912 8TH AVENUE,BROOKLYN,NY,11220-0000,0,0
1532, 3/11/13,5044303,Lincoln Med Pharmacy,941 Lincoln avenue,Glen Rock,NJ,7452,0,0
1532, 3/11/13,5042414,FUJI ROUTE 015, ,NEW JERSEY,NJ, ,55,55
1532, 3/11/13,5042253,NEXTDAY 99, , , , ,100,100
1532, 3/11/13,5042770,SAMEDAY 50, , , , ,90,90
1554, 3/11/13,5045094,DRUGS CARE PHARMACY,1001 CHURCH AVENUE,BROOKLYN,NY,11218-0000,0,0
1554, 3/11/13,5044329,Harrico Galler Drug Corp.,1409 Coney Island Ave,BROOKLYN,NY,11230,0,0
1554, 3/11/13,5041015,A & C,250 MAIN STREET SOUTH COMMONS,SOUTHBURY,CT,6488,0,0
1554, 3/11/13,5042767,SAMEDAY 18, , ,NJ, ,110,110
1554, 3/11/13,5045091,GEO PHARMACY,685 CONEY ISLAND AVENUE,BROOKLYN,NY,11218-0000,0,0
1554, 3/11/13,5045093,B & M FAMILY PHARMACY,969 FLATBUSH AVENUE,BROOKLYN,NY,11226-0000,0,0
1554, 3/11/13,5045089,KINGS COURT DRUGS,610 EAST 16TH ST ATTN:SUPERVIS,BROOKLYN,NY,11226-0000,0,0
1554, 3/11/13,5044391,HAMDAR INC,949 CONEY ISLAND AVE,BROOKLYN,NY,11230,0,0
1554, 3/11/13,5045090,LINCOLN NEIGHBORHOOD PHARMACY,730A FLATBUSH AVENUE,BROOKLYN,NY,11226-0000,0,0
1554, 3/11/13,5041371,PET HAVEN ANIMAL HOSPITAL,290 mcdonald ave,BROOKLYN,NY,11218,0,0
1554, 3/11/13,5041022,MARBLE MEDICAL MANAGEMENT,1222 AVENUE M SUITE 403,BROOKLYN,NY,11230,0,0
1554, 3/11/13,5045308,SILVER PHARMACY,4024 18TH AVENUE,BROOKLYN,NY,11218-0000,0,0
1554, 3/11/13,5041367,VERG SOUTH,2220 flatbush avenue,BROOKLYN,NY,11234,0,0
1554, 3/11/13,5041378,MILL PLAIN VET CLINIC,66 mill plain road,DANBURY,CT,6811,0,0
1554, 3/11/13,5044390,Geo Pharmacy Inc.,685 CONEY ISLAND AVENUE,BROOKLYN,NY,11218,0,0
1554, 3/11/13,5044333,FLATBUSH EXPRESS PHARMACY,860 FLATBUSH AVE,BROOKLYN,NY,11226,0,0
1554, 3/11/13,5042415,FUJI ROUTE 016, ,Brooklyn,NY, ,25,25
1554, 3/11/13,5042286,NEXTDAY 58, , , , ,150,150
1554, 3/11/13,5045092,GS PHARMACY    ARx,1932 NOSTRAND AVENUE,BROOKLYN,NY,11210-1532,0,0
1554, 3/11/13,5045095,IMAGE PRESCRIPTION CENTER,119 CHURCH AVENUE,BROOKLYN,NY,11218-0000,0,0
1554, 3/11/13,5041377,RIPPOWAM ANIMAL HOSPITAL,888 high ridge rd,STAMFORD,CT,6905,0,0
1565, 3/11/13,5042798,QUEENS 2, ,Queens,NY, ,140,140
1567, 3/11/13,5042812,NORTH HAVEN FILE ROOM,57 A DODGE AVE,NORTH HAVEN,CT,6473,175,175
1567, 3/11/13,5045707,POPULAR PHARMACY INC(GNP)(B),350-8 MAIN STREET,PATCHOGUE,NY,11772-3100,13.72,6.99
1567, 3/11/13,5042619,RITE AID 10657,397 SUNRISE HWY.,WEST PATCHOGUE,NY, ,5,5
1567, 3/11/13,5042623,RITE AID 10650,700 PATCHOGUE YAPHANK ROAD,MEDFORD,NY,11763,5,5
1567, 3/11/13,5045708,SHOPRITE PHARMACY #811,95 SUNRISE HIGHWAY,PATCHOGUE,NY,11772-1847,13.72,6.99
1567, 3/11/13,5042199,43, ,LONG ISLAND,NY, ,112.5,112.5
1567, 3/11/13,5045709,COSTCO #0230 EDI HOLBROOK,125 BEACON DR.,HOLBROOK,NY,11741-4309,13.72,6.99
1567, 3/11/13,5042144,TXX,365 oser ave,HAUPPAUGE,NY,11788,10,10
1567, 3/11/13,5045710,MAIORINO PHCY & SURGICAL(B),233 UNION AVENUE,HOLBROOK,NY,11741-1820,13.72,6.99
1569, 3/11/13,5042877,649, , , , ,70,70
1569, 3/11/13,5042524,SECAUCUS OPS,425 MEADOWLAND PKWY,SECAUCUS,NJ,7094,145,145
1590, 3/11/13,5041034,MT HOLLY SURGICAL,36 HIGH STREET,MT HOLLY,NJ,8060,0,0
1590, 3/11/13,5041020,MAIN LINE MEDICAL,460 NORTH BLACK HORSE PIKE,BLACKWOOD,NJ,8012,0,0
1590, 3/11/13,5041039,BAYADA HOME HEALTH CARE,101 BURRS ROAD SUITE G,MOUNT HOLLY,NJ,8060,0,0
1590, 3/11/13,5042260,NEXTDAY 40, , , , ,215,215
1630, 3/11/13,5041031,HOME 'N' HEALTH,857 KEARNY AVE,KEARNY,NJ,7032,0,0
1630, 3/11/13,5042403,FUJI ROUTE 004, ,NEW JERSEY,NJ, ,40,40
1630, 3/11/13,5042471,60L, , , , , 0000.01-, 0000.01-
1630, 3/11/13,5042771, MAILROOM RELAY TXX, ,Manhattan,NY, ,120,120
1630, 3/11/13,5041041,COMPLETE MEDICAL SUPPLIES,21 WES WARREN DR,MIDDLETOWN,NY,10941, 0000.01-,0
1630, 3/11/13,5045773,ABELS PHARMACY,635 GROVE STREET,IRVINGTON,NJ,07111-3719,13.72,6.99
1630, 3/11/13,5042276,NEXTDAY 96, , , , ,100,100
1630, 3/11/13,5042783,RTE NJ 4, ,SECAUCUS,NJ,7094,120.12,120.12
1632, 3/11/13,5045302,PRAYOSHA PHARMACY        ARx,54 EAST 183 RD STREET,BRONX,NY,10453-1239,15.68,7.99
1632, 3/11/13,5045294,WASHINGTON PHARMACY - NEW YORK,484 EAST TREMONT AVE,BRONX,NY,10457-0000,15.68,7.99
1632, 3/11/13,5045291,MARION PHARMACY   ARx,322 EAST 194TH STREET,BRONX,NY,10458-0000,15.68,7.99
1632, 3/11/13,5045296,BEST AID PHARMACY - ARx,563 EAST TREMONT AVENUE,BRONX,NY,10457-0000,15.68,7.99
1632, 3/11/13,5045297,BIG APPLE PHARMACY         ARx,27 E GUNHILL ROAD.,BRONX,NY,10467-0000,15.68,7.99
1632, 3/11/13,5045802,"COMMUNITY, A WALGREENS PHCY",2226 WHITE PLAINS RD.,BRONX,NY,10467-9404,39.22,20
1632, 3/11/13,5042861,635, , , , ,8,8
1632, 3/11/13,5045298,HAPPY PHARMACY-ARx,1831B GRAND CONCOURSE,BRONX,NY,10453-0000,15.68,7.99
1632, 3/11/13,5045306,YOGI PHARMACY,1985 UNIVERSITY AVENUE,BRONX,NY,10453-0000,15.68,7.99
1632, 3/11/13,5045305,DRUG MART - BROADWAY - ARx,5203A BROADWAY,BRONX,NY,10463-0000,15.68,7.99
1632, 3/11/13,5045295,KINGSBRIDGE PHARMACY   ARx,229 EAST KINGSBRIDGE ROAD,BRONX,NY,10458-0000,15.68,7.99
1632, 3/11/13,5045303,JEROME DRUGS,1788 JEROME AVENUE,BRONX,NY,10453-5708,15.68,7.99
1632, 3/11/13,5042743,63Q, , , , , 0000.01-, 0000.01-
1632, 3/11/13,5045292,ARTHUR AVENUE PHARMACY        ARx,2343 ARTHUR AVENUE,BRONX,NY,10458-0000,15.68,7.99
1632, 3/11/13,5045299,BRONX PHARMACY,511 EAST TREMONT AVENUE,BRONX,NY,10457-0000,15.68,7.99
1632, 3/11/13,5045307,RECETAS PHARMACY      ARx,112 EAST 183RD STREET,BRONX,NY,10453-0000,15.68,7.99
1632, 3/11/13,5045293,MEGA PHARMACY - OPG,1560 GRAND CONCOURSE UNIT 100,BRONX,NY,10457-0000,15.68,7.99
1632, 3/11/13,5045301,TONE PHARMACY      ARx,2268 GRAND CONCOURSE,BRONX,NY,10457-0000,15.68,7.99
1632, 3/11/13,5045304,E JEROME PHARMACY         ARx,1 E 183 STREET,BRONX,NY,10453-0000,15.68,7.99
1632, 3/11/13,5045300,HUDSON PARKWAY PHARMACY    ARx,5700 MOSHOLU AVENUE,BRONX,NY,10471-0000,15.68,7.99
1632, 3/11/13,5045290,COMMUNITY RECETA       ARx,1713 UNIVERSITY AVE,BRONX,NY,10453-0000,15.68,7.99
1636, 3/11/13,5042248,NEXTDAY 73, , ,NY, ,110,110
1636, 3/11/13,5045330,MT IVY TRUCARE PHARMACY     ARX,358 ROUTE 202,POMONA,NY,10970-0000,9.82,5
1636, 3/11/13,5042842,SAMEDAY 49, , , , ,6,6
1636, 3/11/13,5045331,V-CARE PHARMACY,59 EAST ECKERSON RD,SPRING VALLEY,NY,10977-0000,9.82,5
1636, 3/11/13,5045329,COMMUNITY CARE PHARMACY   ARx,15 SOUTH ROUTE 303,CONGERS,NY,10920-0000,9.82,5
1636, 3/11/13,5045333,MAPLE AVENUE PHARMACY,108-B ROUTE 59,MONSEY,NY,10952-0000,0,0
1636, 3/11/13,5044337,Spring Valley Drugs,180 East Central Avenue,SPRING VALLEY,NY,10977,0,0
1636, 3/11/13,5045334,GREENBAUMS PHARMACY,42 MAIN STREET,MONSEY,NY,10952-0000,0,0
1636, 3/11/13,5045328,MCMANUS PHARMACY - ARx,114 MAIN STREET,NYACK,NY,10960-0000,9.82,5
1636, 3/11/13,5045335, ,5702 8th AVENUE,BROIOKLYN,NY,11220,0,0
1636, 3/11/13,5042420,FUJI ROUTE 021, ,VALLEY COTTAGE,NY,10989,10,10
1640, 3/11/13,5045129,ST JESUS PHARMACY-OPG,4180 BROADWAY,NEW YORK,NY,10033-3736,0,0
1640, 3/11/13,5045559,EXPRESS DRUGS INC(Z)CPA,126 DYCKMAN STREET,NEW YORK,NY,10040-1001,14.7,7.49
1640, 3/11/13,5045558,DYCKMAN PHARMACY          CPA,199 DYCKMAN STREET,NEW YORK,NY,10040-1069,14.7,7.49
1640, 3/11/13,5045557,V L V MED PHARMACY INC(X),4085 BROADWAY,NEW YORK,NY,10032-1535,14.7,7.49
1640, 3/11/13,5042295,CLEAN BATHROOMS,3X A WEEK,CARLSTADT,NJ,7072, 0000.01-, 0000.01-
1640, 3/11/13,5045386,COLTS NECK PHARMACY,420 HIGHWAY 34 SUITE 309,COLTS NECK,NJ,07722-0000,0,0
1640, 3/11/13,5045555,ETHICAL DRUG INC(X)        CPA,1265 ST. NICHOLAS AVENUE,NEW YORK,NY,10033-7266,14.7,7.49
1640, 3/11/13,5045130,REDWOOD APOTHECARY-OPG,1280 ST NICHOLAS AVE,NEW YORK,NY,10033-0000,0,0
1640, 3/11/13,5042421,FUJI ROUTE 022, ,Manhattan,NY, ,25,25
1640, 3/11/13,5042814,SAME DAY DAILY PICK UP, , , , ,8.5,8.5
1640, 3/11/13,5042695,777, , , , ,30,30
1640, 3/11/13,5042744,417, , , , , 0000.01-, 0000.01-
1640, 3/11/13,5041030,SUNRISE MEDICAL,5016 ROUTE 9 SOUTH,HOWELL,NJ,7731,0,0
1640, 3/11/13,5045556,FARMACIA SAN RAFAEL CPA,1479 ST NICHOLAS AVENUE,NEW YORK,NY,10033-0000,14.7,7.49
1640, 3/11/13,5042776,CII CAGE,463 BARELL AVE,CARLSTADT,NJ,7072, 0000.01-, 0000.01-
1640, 3/11/13,5045387,RAMTOWN PHARMACY-OPG,145 NEWTONS CORNER ROAD,HOWELL,NJ,07731-0000,0,0
1640, 3/11/13,5042327,125, , , , ,16,16
1640, 3/11/13,5042302,17, ,Manhattan,NY, ,8,8
1640, 3/11/13,5042526,TXX SERVICES,463 BARELL AVE,CARLSTADT,NJ,7072,50,50
1640, 3/11/13,5045131,ST ANTHONY PHARMACY-OPG,3860 BROADWAY,NEW YORK,NY,10032-0000,0,0
1640, 3/11/13,5042404,FUJI ROUTE 005, ,NEW JERSEY,NJ, ,35,35
1640, 3/11/13,5041374,145TH STREET ANIMAL HOSP.,454 west 145th st,NEW YORK,NY,10031,0,0
1640, 3/11/13,5042208,8, ,CARLSTADT,NJ,7072,50,50
1640, 3/11/13,5042167,TXX,463 BARELL AVE,CARLSTADT,NJ,7072,80,80
1640, 3/11/13,5042275,NEXTDAY 91, , , , ,180,180
1640, 3/11/13,5042843,SAMEDAY 22, , , , ,39,39
1654, 3/11/13,5044165,CUSTOMER RETURNS HD,1 FAIRCHILD COURT,PLAINVIEW,NY,11803,0,0
1654, 3/11/13,5042860,634, ,HAUPPAUGE,NY,11788,8,8
1654, 3/11/13,5044129,ROCHESTER DRUG RETURNS, , , , ,0,0
1654, 3/11/13,5044169,CUSTOMER RETURNS HD,1 FAIRCHILD COURT,PLAINVIEW,NY,11803,0,0
1654, 3/11/13,5042556,RITE AID 4863,144-29 NORTHERN BOULEVARD,Flushing,NY, ,5,5
1654, 3/11/13,5045382,HORIZON PHARMACY IV,41-46 MAIN ST,FLUSHING,NY,11355-0000,0,0
1654, 3/11/13,5045380,H2 PHARMACY,38-09 MAIN STREET,FLUSHING,NY,11354-0000,0,0
1654, 3/11/13,5044168,CUSTOMER RETURNS HD,1 FAIRCHILD COURT,PLAINVIEW,NY,11803,0,0
1654, 3/11/13,5045378,PRIMACARE PLUS PHARMACY,37-03 MAIN STREET,FLUSHING,NY,11354-0000,0,0
1654, 3/11/13,5042366,115, ,L.I., , ,28,28
1654, 3/11/13,5045381,COMFORT DRUGS,135-23 ROOSEVELT AVE,FLUSHING,NY,11354-0000,0,0
1654, 3/11/13,5042499,508, , , , ,6,6
1654, 3/11/13,5045385,JW PHARMACY  ARx,141-02 NORTHERN BLVD,FLUSHING,NY,11354-0000,0,0
1654, 3/11/13,5044170,CUSTOMER RETURNS HD,1 FAIRCHILD COURT,PLAINVIEW,NY,11803,0,0
1654, 3/11/13,5044167,CUSTOMER RETURNS HD,1 FAIRCHILD COURT,PLAINVIEW,NY,11803,0,0
1654, 3/11/13,5045377,UNION PHARMACY,36-32 UNION STREET GROUND FLOO,FLUSHING,NY,11354-0000,0,0
1654, 3/11/13,5045379,HORIZON PHARMACY II,136-11 38TH AVENUE,FLUSHING,NY,11354-0000,0,0
1654, 3/11/13,5045383,LEWIS PHARMACY,136-98 ROOSEVELT AVENUE,FLUSHING,NY,11354-0000,0,0
1654, 3/11/13,5045376,PRIMACARE PHARMACY,41-28 MAIN STREET STORE #5,FLUSHING,NY,11355-0000,0,0
1654, 3/11/13,5044132,ROCHESTER DRUG RETURNS, , , , ,0,0
1654, 3/11/13,5045626,NY NORTHERN PHARMACY LLC (ZS),164-16 NORTHERN BLVD,FLUSHING,NY,11358-2647,13.72,6.99
1654, 3/11/13,5045627,"TOTAL CARE RX, INC.",57-37 MAIN STREET,FLUSHING,NY,11355-5332,13.72,6.99
1654, 3/11/13,5045384,MORAMI PHARMACY,144-73 NORTHERN BLVD,FLUSHING,NY,11354-0000,0,0
1654, 3/11/13,5042709,HD L12, ,L.I.,NY, ,84,84
1654, 3/11/13,5044171,CUSTOMER RETURNS HD,1 FAIRCHILD COURT,PLAINVIEW,NY,11803,0,0
1658, 3/11/13,5042763,615, ,Staten Island,NY, ,110,110
1660, 3/11/13,5042422,FUJI ROUTE 023, ,NEW JERSEY,NJ, ,25,25
1660, 3/11/13,5041027,CARLTON SURGICAL,1520 CORLIES AVENUE,NEPTUNE,NJ,7752,0,0
1660, 3/11/13,5042255,NEXTDAY 101, , , , ,140,140
1660, 3/11/13,5042852,SAMEDAY 68, , , , ,80,80
1660, 3/11/13,5044330,parkewarner pharmacy,1201 corlies ave,neptune,NJ,7753,0,0
1666, 3/11/13,5045595,SHOPRITE PHARMACY #293,8 JOYCE ROAD,NEW ROCHELLE,NY,10801,15.68,7.99
1666, 3/11/13,5045598,COSTCO #0241 EDI NEW ROCHELLE,#1 INDUSTRIAL LANE,NEW ROCHELLE,NY,10805,15.68,7.99
1666, 3/11/13,5041368,ANIMAL CLINIC OF MT VERNON,140 mt vernon ave,MOUNT VERNON,NY,10550,0,0
1666, 3/11/13,5045104,CORONA FARMACIA - ARx,111-19A ROOSEVELT AVENUE,CORONA,NY,11368-0000,0,0
1666, 3/11/13,5045597,MT VERNON PRESCRIPTN INC(B)(Z),105 STEVENS AVE,MOUNT VERNON,NY,10550,15.68,7.99
1666, 3/11/13,5042239,84, ,CARLSTADT,NJ,7072,40,40
1666, 3/11/13,5042239,84, ,CARLSTADT,NJ,7072,200,200
1666, 3/11/13,5045594,NEW ROCHELLE PRESCR  CTR.(GNP),551 MAIN STREET,NEW ROCHELLE,NY,10801,15.68,7.99
1666, 3/11/13,5045596,FLEETWOOD PHARMACY (Z) (GNP),505 GRAMATAN AVENUE,MOUNT VERNON,NY,10552,15.68,7.99
1675, 3/11/13,5045735,MEDICITI DRUGS INC(Z) GNP,389 ONDERDONK AVE,RIDGEWOOD,NY,11385-1336,13.72,6.99
1675, 3/11/13,5045732,HEALTH MAX CORPORATION(X)(GNP),80-07 JAMAICA AVENUE,WOODHAVEN,NY,11421-1902,13.72,6.99
1675, 3/11/13,5042560,RITE AID 4873,55-60 MYRTLE AVENUE,Ridgewood,NY, ,5,5
1675, 3/11/13,5045449,FAMILY PHARMACY - GLENDALE,67-02 MYRTLE AVENUE ATTN SUPER,GLENDALE,NY,11385-0000,0,0
1675, 3/11/13,5042826,QUEENS RELAY,425 B OSER AVE,HAUPPAUGE,NY,11788, 0005.00-, 0005.00-
1675, 3/11/13,5042787,NYC 2, ,Manhattan,NY, ,140,140
1675, 3/11/13,5045445,CHOPIN CHEMISTS-RIDGEWOOD,66-19 FRESH POND ROAD,RIDGEWOOD,NY,11385-0000,0,0
1675, 3/11/13,5042506,515, , , , ,12,12
1675, 3/11/13,5045446,JRX PHARMACY-ARx,65-15 FRESH POND ROAD,RIDGEWOOD,NY,11385-0000,0,0
1675, 3/11/13,5045733,"JOSEPH'S DRUGS, INC(Z)     CPA",86-22 JAMAICA AVE.,WOODHAVEN,NY,11421-2050,13.72,6.99
1675, 3/11/13,5042671,RITE AID 10605,583 GRANDVIEW AVENUE,Ridgewood,NY, ,5,5
1675, 3/11/13,5042875,646, , , , ,80,80
1675, 3/11/13,5042720,HD L23, ,L.I.,NY, ,24,24
1675, 3/11/13,5042369,118, ,L.I., , ,35,35
1675, 3/11/13,5042574,RITE AID 4610,89-10 JAMAICA AVENUE,Woodhaven,NY, ,5,5
1675, 3/11/13,5045444,SHAWN PHARMACY          ARx,321 WYCKOFF AVE,RIDGEWOOD,NY,11385-0000,0,0
1675, 3/11/13,5045448,MYRTLE DRUGS  ARx,5518 MYRTLE AVE,RIDGEWOOD,NY,11385-0000,0,0
1675, 3/11/13,5042672,RITE AID 10604,6036 MYRTLE AVENUE,Ridgewood,NY, ,5,5
1675, 3/11/13,5042541,RITE AID 3809,66-54 FRESH POND ROAD,RIDGEWOOD,NY,11385,5,5
1675, 3/11/13,5044279,CUSTOMER RETURNS HD,1 FAIRCHILD COURT,PLAINVIEW,NY,11803,0,0
1675, 3/11/13,5045734,RX PLUS LLC (X) (GNP),71-30 MYRTLE AVENUE,GLENDALE,NY,11385-7260,13.72,6.99
1675, 3/11/13,5045447,MIL RUE CHEMISTS,66-87 FRESH POND RD,RIDGEWOOD,NY,11385-0000,0,0
1675, 3/11/13,5042733,HD L36, ,L.I.,NY, ,6,6
1679, 3/11/13,5045075,PITKIN DRUGS,2232 PITKIN AVE,BROOKLYN,NY,11207-3620,0,0
1679, 3/11/13,5042426,FUJI ROUTE 027, ,Brooklyn,NY, ,35,35
1679, 3/11/13,5045801,A & H PHARMACY INC     CPA,589 CRESCENT ST,BROOKLYN,NY,11208-3122,13.72,6.99
1679, 3/11/13,5045078,KALA PHARMACY-OPG,9311 CHURCH AVENUE,BROOKLYN,NY,11212-0000,0,0
1679, 3/11/13,5045077,HOYT PHARMACY,3024 ALTANTIC AVE,BROOKLYN,NY,11208-0000,0,0
1679, 3/11/13,5042396,63P, , , , , 0000.01-, 0000.01-
1679, 3/11/13,5045071,PENN SUTTER PHARMACY,291 PENNSYLVANIA AVE,BROOKLYN,NY,11207-0000,0,0
1679, 3/11/13,5045074,LA RUCHE PHARMACY-OPG,494 ROCKAWAY PARKWAY,BROOKLYN,NY,11212-0000,0,0
1679, 3/11/13,5045073,ADELPHI DRUG STORE,3350 FULTON STREET,BROOKLYN,NY,11208-0000,0,0
1679, 3/11/13,5045079,SUTT PENN PHARMACY,629 SUTTER AVE,BROOKLYN,NY,11207-0000,0,0
1679, 3/11/13,5042607,Daily Returns & CII's / NY METRO,Mon-Fri, , , , 0000.01-, 0000.01-
1679, 3/11/13,5045072,LINDENWOOD RX CENTER-OPG,1380 LORING AVE C/O PHARMACY,BROOKLYN,NY,11208-0000,0,0
1679, 3/11/13,5042887,BELLCO-NEXT DAY WORK,5500 NEW HORIZONS BLVD,AMITYVILLE,NY,11708,80,80
1679, 3/11/13,5045076,DUMONT PHARMACY,364 JUNIUS STREET,BROOKLYN,NY,11212-0000,0,0
1679, 3/11/13,5044317,LINDENWOOD Rx CENTER,1380 LORING AVENUE,BROOKLYN,NY,11208,0,0
1680, 3/11/13,5045113,BROADWAY DOWNTOWN PHARMACY,373 BROADWAY,NEW YORK,NY,10013-0000,0,0
1680, 3/11/13,5045115,MCP RX,156 CANAL STREET,NEW YORK,NY,10013-0000,0,0
1680, 3/11/13,5045467,"UNITED HEALTH PHARMACY, INC",4 ELIZABETH STREET,NEW YORK,NY,10013-4802,14.7,7.49
1680, 3/11/13,5045464,GENERATION PHARMACY LLC,31-33 OLIVER STREET,NEW YORK,NY,10038-1042,14.7,7.49
1680, 3/11/13,5045116,BUY-RITE PHARMACY V,139 CENTRE STREET G/F,NEW YORK,NY,10013-0000,0,0
1680, 3/11/13,5042429,FUJI ROUTE 030, ,NEW JERSEY,NJ, , 0000.01-, 0000.01-
1680, 3/11/13,5042779,RTE NJ 1A, ,SECAUCUS,NJ,7094,99.96,99.96
1680, 3/11/13,5045470,E CARE PHARMACY CORP,48 MOTT STREET,NEW YORK,NY,10013-5011,14.7,7.49
1680, 3/11/13,5042766,NEXTDAY C03, , , , ,5.5,5.5
1680, 3/11/13,5042170,402, , , , , 0000.01-, 0000.01-
1680, 3/11/13,5045468,LONGEVITY PHARMACY LLC(Z),96 EAST BROADWAY,NEW YORK,NY,10002-7031,14.7,7.49
1680, 3/11/13,5045465,FOREVER HEALTH PHARMACY INC,2 EAST BROADWAY,NEW YORK,NY,10038-1073,14.7,7.49
1680, 3/11/13,5042322,120, , , , ,112,112
1680, 3/11/13,5042431,FUJI ROUTE 032, ,Manhattan,NY, ,10,10
1680, 3/11/13,5042154,DOCK RELAY, , , , , 0000.01-, 0000.01-
1680, 3/11/13,5045469,"METROPHARM,INC(B)",92 BAXTER ST. #B2,NEW YORK,NY,10013-4407,14.7,7.49
1680, 3/11/13,5045471,BUY-RITE CORP(Z)(B),"185 CANAL STREET, STORE E",NEW YORK,NY,10013-4537,14.7,7.49
1680, 3/11/13,5042778,DOCK RELAY EMPTIES, , , , ,60,60
1680, 3/11/13,5045472,CHOI & TAM INC (X),106-110 LAFAYETTE STREET,NEW YORK,NY,10013-4111,14.7,7.49
1680, 3/11/13,5042694,777, , , , ,30,30
1680, 3/11/13,5045114,BUY-RITE PHARMACY II,106-110 LAFAYETTE STREET,NEW YORK,NY,10013-0000,0,0
1680, 3/11/13,5042393,RT 23, , , , ,15,15
1680, 3/11/13,5045466,CENTRE STREET PHARMACEUTICAL,139 CENTRE STREET G/F,NEW YORK,NY,10013-0000,14.7,7.49
1684, 3/11/13,5042427,FUJI ROUTE 028, ,Bronx,NY, ,30,30
1684, 3/11/13,5045155,FELICITY PHARMACY - OPG,621 EAST TREMONT AVENUE,BRONX,NY,10457-0000,0,0
1684, 3/11/13,5045577,DDMH PHARMACY INC(Z)(ARX),1588 UNIVERSITY AVENUE,BRONX,NY,10453-6994,14.7,7.49
1684, 3/11/13,5042340,138, , , , ,8,8
1684, 3/11/13,5045156,FARMACIA APOTEK-OPG,753 EAST TREMONT AVENUE,BRONX,NY,10457-0000,0,0
1684, 3/11/13,5044334,Hopewell Pharmacy Inc,251 E 188th St,BRONX,NY,10458,0,0
1684, 3/11/13,5045154,HOPEWELL PHARMACY      ARx,251 E 188TH STREET,BRONX,NY,10458-0000,0,0
1684, 3/11/13,5045153,FORDHAM ROAD PHARMACY,2 E FORDHAM ROAD,BRONX,NY,10468-0000,0,0
1684, 3/11/13,5042796,BRONX 2, ,Bronx,NY, ,120,120
1684, 3/11/13,5042292,NEXTDAY C35, , , , ,6.5,6.5
1684, 3/11/13,5045576,JAFFRI ENTRPRS INC(Z)(B),1729 NELSON AVENUE,BRONX,NY,10453-7003,14.7,7.49
1684, 3/11/13,5042592,421, , , , , 0000.01-, 0000.01-
1684, 3/11/13,5042848,SAMEDAY 59, , , , ,90,90
1684, 3/11/13,5045578,EAST TREMONT PHARMACY INC(X),1065 EAST TREMONT AVE.,BRONX,NY,10460-2306,14.7,7.49
1690, 3/11/13,5042282,NEXTDAY 25, , , , ,160,160
1702, 3/11/13,5042789,NYC 4, ,Manhattan,NY, ,140,140
1722, 3/11/13,5042833,HATTERESS PRESS, ,EATONTOWN,NJ, ,130,130
1722, 3/11/13,5042441,FUJI ROUTE 042, ,NEW JERSEY,NJ, ,15,15
1722, 3/11/13,5042777,SAME DAY P/U, , , , ,20,20
1722, 3/11/13,5042141,DOWNTOWN PHCY, ,JERSEY CITY,NJ,7097,20,20
1722, 3/11/13,5042251,NEXTDAY 97, , ,NJ, ,115,115
1723, 3/11/13,5042891,CAPITAL ONE OPC,425 MEADOWLAND PKWY,SECAUCUS,NJ,7094,125,125
1723, 3/11/13,5042802,NASSAU 3, ,PLAINVIEW,NY,11803,136,136
1731, 3/11/13,5042790,NYC 5, ,Manhattan,NY, ,140,140
1737, 3/11/13,5042846,SAMEDAY 55, , , , ,6.25,6.25
1747, 3/11/13,5044392,SOUTH BROADWAY PHARMACY INC,314 SOUTH BROADWAY,YONKERS,NY,10705,0,0
1747, 3/11/13,5045055,SOUTH BROADWAY PHARMACY  - ARx,314 SOUTH BROADWAY,YONKERS,NY,10705-0000,0,0
1747, 3/11/13,5045053,UNITED PHARMACY -    ARx,5539 BROADWAY,BRONX,NY,10463-0000,0,0
1747, 3/11/13,5042286,NEXTDAY 58, , , , ,130,130
